id;canceled;code;group;week;code_week;mon;tue;wed;thu;fri;sat;sun;sum2;sum;workingtimeweek1;Krankheit;corona;quarantäne;krank_;Ferien;urlaub;holidays_;elternzeit;workingtimeweek2;weekcope1;weekcope2;weekmakrostress;begin;end;duration;handover;version;MO2;DI3;MI4;DO5;FR6;SA7;SO8;;
31755;0;USWXHK5SVB;TG-2;G2W3;USWXHK5SVB_G2W3;09:00;09:33;09:00;10:30;07:00;00:00;00:00;45:03;45,05;2;;;;0;;;0;0;Viel Kommunikation mit Eltern und Kollegen wegen Beschwerden, Notenkonvent;alltägliche Aufgaben konzentriert abarbeiten, Konfliktgespräche mit den Kollegen so fuhren, dass sie sich trotzdem gewertschätzt fühlen, dadurch das Stresslevel niedrig gehalten.;Streets ist leichter erträglich, wenn man die Situation kontrollieren kann ;;05.06.2022 17:59;05.06.2022 18:06;407;05.06.2022 18:06;41;09:00;09:33;09:00;10:30;07:00;00:00;00:00;;
38310;0;79E4175E2T;TG-2;G2W4;79E4175E2T_G2W4;07:00;06:00;10:30;06:45;06:00;07:30;01:30;45:15;45,25;0;;;;0;;;0;0;;;;;10.07.2022 20:00;10.07.2022 20:01;59;10.07.2022 20:01;41;07:00;06:00;10:30;06:45;06:00;07:30;01:30;;
29544;0;88F6FW99TP;TG-1;G1W3;88F6FW99TP_G1W3;01:30;10:30;06:45;08:30;04:00;06:00;08:00;45:15;45,25;2;;;;0;;;0;0;Prüfungskorrekturen;spazieren gehen, lesen, schlafen;"keine Ahnung, ""inwiefern"", es hilft halt";;30.05.2022 07:31;30.05.2022 07:39;430;30.05.2022 07:39;41;01:30;10:30;06:45;08:30;04:00;06:00;08:00;;
31809;0;N4BHD81AZQ;TG-2;G2W3;N4BHD81AZQ_G2W3;09:30;07:30;06:30;07:15;07:30;00:00;07:00;45:15;45,25;1;;;;0;;;0;0;;"stress dadurch, dass vieles parallel zu tun -- habe eines nach dem anderen abgearbeitet;
Stress dadurch, dass tlw keine Pause dazwischen, um auf Toilette zu gehen / zu trinken/essen -- bin zwischendurch kurz auf Toilette gegangen";teilweise hilfreich ;Mitwoch: Großvater nachmittags betreut -- hierdurch keine Zeit, dort die geplanten Dinge nachmittags abzuarbeiten ;05.06.2022 23:05;05.06.2022 23:11;351;05.06.2022 23:11;41;09:30;07:30;06:30;07:15;07:30;00:00;07:00;;
40662;0;5ADYA29CQC;TG-4;G4W4;5ADYA29CQC_G4W4;08:15;09:00;09:00;08:30;06:00;04:40;00:00;45:25;45,42;0;;;;0;;;0;0;Verabschiedung und SchiLF;Viel Schlafen;;;24.07.2022 12:03;24.07.2022 12:07;252;24.07.2022 12:07;41;08:15;09:00;09:00;08:30;06:00;04:40;00:00;;
36651;0;HE8UMUSBPK;TG-1;G1W4;HE8UMUSBPK_G1W4;07:45;09:15;06:15;09:15;07:30;00:00;05:30;45:30;45,50;1;;;;0;;;0;0;;;;"Montag: Yoga
Dienstag und Mittwoch: positive Rückmeldungen bei der Arbeit
Freitag:  gutes Vorankommen bei der Personaleinsatzplanung
Samstag/Sonntag: viel Zeit mit der Familie
Negativ: 
Mehrmals: hohe Temperaturen
Dienstag: eine Nacht mit wenig Schlaf ";03.07.2022 20:48;03.07.2022 20:58;597;03.07.2022 20:58;41;07:45;09:15;06:15;09:15;07:30;00:00;05:30;;
45144;0;CRRY6A16PY;TG-3;G3W5;CRRY6A16PY_G3W5;09:00;07:00;06:30;09:00;07:00;04:00;03:00;45:30;45,50;0;;;;0;;;0;0;Besuch der Tochter am Mittwoch, Lehrerausflug am Donnerstag, Yoga am Freitag ist unüblich, zusätzlich 2 Termine Physiotherapie ;Gespräch mit befreundeten Kollegen und Familie ;"Nicht funktionierende Technik als Ursache von Stress wurde behoben; Austausch bringt neue Ideen; Frust wird von der Seele gesprochen ";"Positiv Mittwoch: Besuch der erwachsenen Tochter mit Bootsausflug bei wunderschönem Sommerwetter, ebenso der Lehrerausflug am Donnerstag in netter Gruppe bei perfektem Wetter. 
Negativ am Freitag: Organisation einer Nach-Nachprüfung war komplett umsonst";25.09.2022 17:08;25.09.2022 17:21;793;25.09.2022 17:21;41;09:00;07:00;06:30;09:00;07:00;04:00;03:00;;
41737;0;G4YQ45CQFY;TG-5;G5W4;G4YQ45CQFY_G5W4;11:30;10:00;09:00;08:00;04:00;03:00;00:00;45:30;45,50;0;;;;0;;;0;0;kein Unterricht mehr, nur Schulorganisation;;;;31.07.2022 08:55;31.07.2022 08:57;136;31.07.2022 08:57;41;11:30;10:00;09:00;08:00;04:00;03:00;00:00;;
9251;0;CN23A7C1DG;TG-2;G2W1;CN23A7C1DG_G2W1;08:00;09:00;11:00;09:00;07:00;00:00;01:30;45:30;45,50;1;;;;0;;;0;0;;"ich habe zu wenig bewusste Pausen gemacht.
einfach mal nix machen und still auf einen Stuhl sitzen, oder meditieren hilft.
dass ich Stress hatte, habe ich erst im Rückblick (Abend/Nacht) erlebt";hätte ich es nur gemacht, was ich gewusst habe;"Donnerstag und Freitag: erstmals überwiegend positives /konstruktives Verhalten der SuS beobachtet.
Mittwoch: sehr informative Schulung";27.03.2022 23:08;27.03.2022 23:15;454;27.03.2022 23:15;41;08:00;09:00;11:00;09:00;07:00;00:00;01:30;;
39680;0;153ZW1T69Y;TG-3;G3W4;153ZW1T69Y_G3W4;16:00;06:00;06:00;08:00;05:00;02:00;02:30;45:30;45,50;0;;;;0;;;0;0;"Keine Klassenarbeiten mehr zu korrigieren 
Keine Prüfungen (schr/ mdl)
Abschlussklassen sind schon weg
Wenig Konferenzen im Vergleich ";Sport;Sehr hilfreich;Auf arbeitsrechtlichen Einwand zu Pausenzeiten bei Prüfung u d Unterricht an einem Tag von 7.50- 15.45 (20 min Pause für den gesamten Tag) wird man von der SL angeschrien;17.07.2022 23:11;17.07.2022 23:20;536;17.07.2022 23:20;41;16:00;06:00;06:00;08:00;05:00;02:00;02:30;;
38465;0;CN23A7C1DG;TG-2;G2W4;CN23A7C1DG_G2W4;08:30;09:00;09:30;08:30;08:00;00:00;02:00;45:30;45,50;1;;;;0;;;0;0;;Ausgleich mit Musizieren, Entspannungsübungen;alles ;"Donnerstag
Prüfungsaufsicht: Unstimmigkeiten mit Kollegen
Freitag: Vertretung für erkrankten Kollegen (Mehrbelastung)

MO - Mi
Korrekturen";11.07.2022 06:39;11.07.2022 06:43;246;11.07.2022 06:43;41;08:30;09:00;09:30;08:30;08:00;00:00;02:00;;
25049;0;FSQXPUYSGR;TG-4;G4W2;FSQXPUYSGR_G4W2;10:00;10:00;08:00;08:00;07:30;00:00;02:00;45:30;45,50;0;;;;0;;;0;0;Woche nach den Abschlussprüfungen, die ich zu verantworten hatte: dadurch sehr viel Arbeit in der Vorwoche, dafür in dieser Woche bewusst weniger gearbeitet/ zusätzlich: Erkältung von Mittwoch bis Freitag;Stress war recht gut zu bewältigen, tlws. Austausch mit Kollegen hilfreich bei der Problemlösung;Austausch mit Kollegen + Ablenkung zu Hause mit Familie;negativ: Erkältung beeinträchtigte mich von Mittwoch bis Freitag;15.05.2022 19:31;15.05.2022 19:38;397;15.05.2022 19:38;41;10:00;10:00;08:00;08:00;07:30;00:00;02:00;;
12486;0;G1PLRHPR8K;TG-3;G3W1;G1PLRHPR8K_G3W1;09:00;08:30;07:30;05:00;08:00;05:00;02:30;45:30;45,50;1;;;;0;;;0;0;;Pausen, soziale Kontakte ;Hilfreich, teilweise zu wenig ;;03.04.2022 13:26;03.04.2022 13:30;224;03.04.2022 13:30;41;09:00;08:30;07:30;05:00;08:00;05:00;02:30;;
27936;0;W2RQLRQKEM;TG-5;G5W2;W2RQLRQKEM_G5W2;10:00;09:30;08:00;05:00;12:00;00:00;01:00;45:30;45,50;0;;;;0;;;0;0;Normale Woche 5x10h Anwesenheit in der Schule + Abendtermine, diesmal unterbrochen durch externe Termine zwischendurch.;Aufgaben geschoben, Wochenende für Privates geblockt. Private Termine bereits auf 16 und 17 Uhr vereinbart.;"Insbesondere die festgelegten Termine nach der Schule haben mich kurz vorher gestresst, konnte dann aber alles zurücklassen.; War im Übergang zur Freizeit stressbehaftet, gleichzeitig war es eine klare Grenze";;22.05.2022 18:55;22.05.2022 19:07;732;22.05.2022 19:07;41;10:00;09:30;08:00;05:00;12:00;00:00;01:00;;
41913;0;2PVFLYCCVR;TG-5;G5W4;2PVFLYCCVR_G5W4;15:00;17:00;08:00;03:30;00:00;00:00;02:00;45:30;45,50;2;;;;0;;;0;0;Schullandheimaufenthalt und Abschlusswoche;War nicht stressig, nur viel;;;01.08.2022 20:58;01.08.2022 21:01;176;01.08.2022 21:01;41;15:00;17:00;08:00;03:30;00:00;00:00;02:00;;
9152;0;S5TQ7ENLFA;TG-2;G2W1;S5TQ7ENLFA_G2W1;04:30;07:35;09:30;10:15;06:45;05:05;02:00;45:40;45,67;0;krank;;;1;;;0;0;Wh. krankschreibung bis Mitte woche;Garten / sonne;war es!;;27.03.2022 20:35;27.03.2022 20:52;1042;27.03.2022 20:52;41;04:30;07:35;09:30;10:15;06:45;05:05;02:00;;
20777;0;TX1RZ3MYGN;TG-2;G2W2;TX1RZ3MYGN_G2W2;09:25;08:50;10:15;09:10;08:00;00:00;00:00;45:40;45,67;2;;;;0;;;0;0;Schriftliches Abitur;Versucht ruhig zu bleiben und mich auf das wichtige zu konzentrieren ;In dem Fall die beste Lösung;-;02.05.2022 07:16;02.05.2022 07:20;212;02.05.2022 07:20;41;09:25;08:50;10:15;09:10;08:00;00:00;00:00;;
9086;0;4NL31RQU1R;TG-2;G2W1;4NL31RQU1R_G2W1;07:30;05:00;07:30;07:00;06:00;06:30;06:15;45:45;45,75;1;;;;0;;;0;0;;Sport, PC Spiele, lesen, Filme schauen, Essen ;wenn ich neben der Familie und der Arbeit Zeit  dafür hatte, war es gut.;;27.03.2022 13:01;27.03.2022 17:11;14976;27.03.2022 17:11;41;07:30;05:00;07:30;07:00;06:00;06:30;06:15;;
12726;0;L4Q81GMDPS;TG-3;G3W1;L4Q81GMDPS_G3W1;06:00;09:00;09:30;09:30;03:00;04:45;04:00;45:45;45,75;1;;;;0;;;0;0;;Schlaf, Sport;Sehr hilfreich;"Erkrankung Partnerin (ganze Woche)
Corona Situation (ganze Woche)
Trittbrettfahrer-Kollegen(Montag bis Donnerstag)
Zusatzunterricht durch Krankheitsvertretung
Positiv: ein Kollege, der mit anpacktü";04.04.2022 08:13;04.04.2022 08:19;322;04.04.2022 08:19;41;06:00;09:00;09:30;09:30;03:00;04:45;04:00;;
35004;0;4GKHV8FPXQ;TG-5;G5W2;4GKHV8FPXQ_G5W2;10:30;11:00;11:00;02:00;06:30;01:45;03:00;45:45;45,75;2;;;;0;;;0;0;Prüfungen, Vertretungen ;Weiterarbeite, Augen zu und durch...;Wissen, dass es nur ein paar Wochen bis zu den Ferien sind, hilft;Positive Beziehungen, guter Ausgleich, Hobbys;22.05.2022 17:10;26.06.2022 20:40;3036647;26.06.2022 20:41;41;10:30;11:00;11:00;02:00;06:30;01:45;03:00;;
20801;0;MG5U4SWQ7X;TG-2;G2W2;MG5U4SWQ7X_G2W2;08:00;07:30;06:30;10:45;05:00;05:00;03:00;45:45;45,75;1;;;;0;;;0;0;;;;;02.05.2022 08:31;02.05.2022 08:34;173;02.05.2022 08:34;41;08:00;07:30;06:30;10:45;05:00;05:00;03:00;;
29417;0;HLHN561PH6;TG-1;G1W3;HLHN561PH6_G1W3;08:34;12:39;13:01;01:15;02:13;04:43;03:21;45:46;45,77;2;;;;0;;;0;0;Wegen der Arbeit an den Online-Anmeldeformularen, die auf Wunsch der Schulleitung so schnell wie möglich fertig sein sollten und die ich fertig haben wollte, bevor die nächsten Prüfungen anstehen.;Schlaf, 2 x Kinobesuche, Meditation ;sehr;"Montag, positive Rückmeldug auf ersten Entwurf eines Online-Anmeldeformulars; Dienstag: Unterstützung der Schulleitung bei Umsetzung der Online-Anmeldeformulare";29.05.2022 15:01;29.05.2022 15:07;384;29.05.2022 15:07;41;08:34;12:39;13:01;01:15;02:13;04:43;03:21;;
46353;0;W931RZP5SX;TG-4;G4W5;W931RZP5SX_G4W5;09:25;08:50;09:45;08:35;09:15;00:00;00:00;45:50;45,83;0;;;;0;;;0;0;Noch keine Klassenarbeiten. ;;;Positiv, die ganze Woche: mein Mann war zu Hause. Er ist normalerweise beruflich im Ausland. ;02.10.2022 16:59;02.10.2022 17:03;236;02.10.2022 17:03;41;09:25;08:50;09:45;08:35;09:15;00:00;00:00;;
9288;0;2BD8TTLLR1;TG-2;G2W1;2BD8TTLLR1_G2W1;07:40;08:10;09:00;07:00;07:35;03:00;03:30;45:55;45,92;0;;;;0;;;0;0;"Die Klassenarbeiten waren bereits erstellt, eine Konferenz ist der Handreichungsarbeit zum Opfer gefallen, Korrektur nur einer Arbeit
wenig neu zu erstellendes Material, vorwiegend Optimierung von bestehendem Material";"Sport und Musik
Kopiervorgänge in ruhigere Zeiten verlegen
Genügend Vorlauf für Überraschungen einplanen
(Corona)";"Ich kompensiere mit beidem den meisten Stress,
versuche die nächsten beiden Unterrichtseochen im Blick zu haben und arbeite in festen Zeitfenstern.
Die Zeit nach dem Mittagessen bis ca 15:00 Uhr ist für mich zäh";;28.03.2022 08:03;28.03.2022 08:16;821;28.03.2022 08:16;41;07:40;08:10;09:00;07:00;07:35;03:00;03:30;;
12483;0;ZA29B3Q2X5;TG-3;G3W1;ZA29B3Q2X5_G3W1;08:00;08:30;10:00;10:00;07:30;01:00;01:00;46:00;46,00;1;;;;0;;;0;0;;Sport;"entspannt; körperlicher Ausgleich";;03.04.2022 13:21;03.04.2022 13:27;347;03.04.2022 13:27;41;08:00;08:30;10:00;10:00;07:30;01:00;01:00;;
23397;0;QLB6QEX54M;TG-3;G3W2;QLB6QEX54M_G3W2;08:00;10:00;10:00;09:00;04:00;00:00;05:00;46:00;46,00;1;;;;0;;;0;0;;;;;08.05.2022 19:42;09.05.2022 18:02;80379;09.05.2022 18:02;41;08:00;10:00;10:00;09:00;04:00;00:00;05:00;;
12899;0;SBB2KCHZ78;TG-3;G3W1;SBB2KCHZ78_G3W1;06:00;06:00;08:00;09:00;09:00;04:00;04:00;46:00;46,00;1;;;;0;;;0;0;;weitergearbeitet, Ausgleich gesucht;;;04.04.2022 14:03;04.04.2022 14:04;95;04.04.2022 14:04;41;06:00;06:00;08:00;09:00;09:00;04:00;04:00;;
9330;0;USWXHK5SVB;TG-2;G2W1;USWXHK5SVB_G2W1;08:30;10:00;09:00;08:30;08:00;02:00;00:00;46:00;46,00;1;;;;0;;;0;0;;So gut es geht, die erwartbaren stressigen Zeiten von anderen Aufgaben frei halten, Erholungsphasen an den Nachmittagen gut nutzen, konsequent einen Zeitpunkt des Endes des Arbeitstages festlegen und einhalten und dann auch den Kopf ausschalten.;nicht alle Stressphasen lassen sich vorhersehen, deshalb ist ein Ausgleich in der Freizeit wichtig und der hat gut geholfen;Dienstag, Mittwoch bis Freitag, Krankenhausaufenthalt meines Sohnes mit Notaufnahme am Dienstag und Mittwoch, Besuch wegen Corona nur eingeschränkt möglich, Betreuung an Vormittag unmöglich wegen  Vertretungsplanung und eigenem Unterricht;28.03.2022 09:26;28.03.2022 09:38;753;28.03.2022 09:38;41;08:30;10:00;09:00;08:30;08:00;02:00;00:00;;
28104;0;4ABT4PPE4Q;TG-5;G5W2;4ABT4PPE4Q_G5W2;13:30;07:30;08:00;07:00;05:00;00:00;05:00;46:00;46,00;0;;;;0;;;0;0;;Zeiten geschätzt ;Zeiten geschätzt ;nein;23.05.2022 09:44;23.05.2022 09:49;305;23.05.2022 09:49;41;13:30;07:30;08:00;07:00;05:00;00:00;05:00;;
42765;0;A5NA278UX7;TG-2;G2W5;A5NA278UX7_G2W5;08:00;08:00;09:00;09:00;10:00;02:00;00:00;46:00;46,00;1;;;;0;;;0;0;;;;Magengrippe vom Wochenende zog sich bis Mittwoch, sehr schwach gewesen.;11.09.2022 07:41;11.09.2022 07:43;131;11.09.2022 07:43;41;08:00;08:00;09:00;09:00;10:00;02:00;00:00;;
12416;0;DDY6QR5A97;TG-3;G3W1;DDY6QR5A97_G3W1;10:30;09:00;09:30;08:00;07:00;02:00;00:00;46:00;46,00;1;;;;0;;;0;0;;Ausgleich Familie;Sport;;03.04.2022 07:55;03.04.2022 07:58;182;03.04.2022 07:58;41;10:30;09:00;09:30;08:00;07:00;02:00;00:00;;
9139;0;EUPKESVG7A;TG-2;G2W1;EUPKESVG7A_G2W1;10:00;06:00;09:00;11:00;06:00;02:00;02:00;46:00;46,00;1;;;;0;;;0;0;;Durchatmen und langsam weiter;Mäßig;Mittwoch personalversammlung in präsenz: das miteinander hat eine zweite chance bekommen;27.03.2022 20:18;27.03.2022 20:25;406;27.03.2022 20:25;41;10:00;06:00;09:00;11:00;06:00;02:00;02:00;;
38615;0;FS799TLF7C;TG-2;G2W4;FS799TLF7C_G2W4;09:15;07:30;08:15;08:15;07:15;03:30;02:00;46:00;46,00;1;;;;0;;;0;0;;Aus Zeitmangel nur kurzfristige Erholungspausen: Kurz Freunde treffen, TV, Telefon, soziale Medien, schlafen;Mässig hilfreich! Längere Erholungsphasen, wie 1Std joggen wären hilfreicher, aber zeitlich nicht zulässig! Trotzdem hilfreich, kognitiv kurz etwas anderes zu machen;Dienstag: sehr positives Feedback der Schüler, hat mich sehr gefreut, dass die Stunden der Vorbereitung und die zahlreichen Arbeitsstunden für die Schule auch Anklang finden;11.07.2022 20:56;11.07.2022 21:08;712;11.07.2022 21:08;41;09:15;07:30;08:15;08:15;07:15;03:30;02:00;;
38501;0;H7ZFK9RZ2D;TG-2;G2W4;H7ZFK9RZ2D_G2W4;09:00;08:00;07:00;10:00;08:00;02:00;02:00;46:00;46,00;1;;;;0;;;0;0;;;;;11.07.2022 10:50;11.07.2022 10:52;112;11.07.2022 10:52;41;09:00;08:00;07:00;10:00;08:00;02:00;02:00;;
20783;0;U2K2GM8T74;TG-2;G2W2;U2K2GM8T74_G2W2;08:00;08:00;08:00;07:00;07:00;05:00;03:00;46:00;46,00;2;;;;0;;;0;0;Unterrichtsvorbereitung, Klassenarbeit+ Korrektur, Prüfungsvorbereitung+Aufsicht+Korrektur, Orga Studienfahrt, Oberstufenberatung, Öffentlichkeitsarbeit -> außergewöhnlich vielseitig mit vielen Deadlines;kaum Stress während der Arbeit, dieser macht sich immer erst in Ruhephasen bemerkbar -> 2 kurze 2stündige Wanderungen als Ausgleich ;hilft kurzzeitig abzuschalten ;;02.05.2022 07:40;02.05.2022 07:49;582;02.05.2022 07:49;41;08:00;08:00;08:00;07:00;07:00;05:00;03:00;;
36632;0;SMGF6EP1V6;TG-1;G1W4;SMGF6EP1V6_G1W4;08:30;08:30;10:00;08:31;07:30;00:00;03:00;46:01;46,02;2;;;;0;;;0;0;Vorbereitung Abschlussprüfung Vorbereitung Catering MdL. Abitur. Sitzung FAG;Auf genügend Schlaf geachtet;;;03.07.2022 13:31;03.07.2022 18:33;18122;03.07.2022 18:33;41;08:30;08:30;10:00;08:31;07:30;00:00;03:00;;
9161;0;32HMYPGH1E;TG-2;G2W1;32HMYPGH1E_G2W1;09:00;10:00;09:00;08:00;07:00;00:00;03:15;46:15;46,25;1;;;;0;;;0;0;;Frische Luft, Abwechslung bzw Pause, Besprechung mit Kollegen;"Abwechslung, Bewegung macht Kopf wieder frei.
Kommunikation mit Kollegen stärkt….“es geht nicht nur mir so“ ….gemeinsame Lösungsansätze besprechen, um Stressursachen künftig abzuschwächen ";"Negativ: Donnerstag: Trauerfeier Großmutter 

Positiv: Montag: Urlaubsbuchung";27.03.2022 21:44;27.03.2022 21:51;409;27.03.2022 21:51;41;09:00;10:00;09:00;08:00;07:00;00:00;03:15;;
5647;0;9UT56D37SE;TG-1;G1W1;9UT56D37SE_G1W1;09:30;10:30;10:30;08:00;04:15;02:30;01:00;46:15;46,25;0;;;;0;;;0;0;"Kaum besondere Vorkommnisse, keine Prüfugs- oder Praktikumsorganisation, kaum erkrankte Kollegen in meiner Abteilung, keine / kaum zusätzliche Sitzungen; Freitag halber freier Tag für perönliche Belange";"Tief durchatmen, weitermachen; Abends zuhause entspannen; Spziergang mit dem Hund";Da es nicht besonders stressig war, war der Umgang damit kein Problem. Die Erholung zuhause hat ausgereicht.;"Nachricht vom Tod des Onkels meiner Frau am Mittwoch; ständige Kriegsnachrichten; Plan zur Aufhebung der Voronamaßnahmen, zur aktuellen Situation.";21.03.2022 09:07;21.03.2022 09:14;421;21.03.2022 09:14;41;09:30;10:30;10:30;08:00;04:15;02:30;01:00;;
38201;0;HMLQM4P1K1;TG-2;G2W4;HMLQM4P1K1_G2W4;09:00;09:00;11:15;09:00;08:10;00:00;00:00;46:25;46,42;2;;;;0;;;0;0;;;;;10.07.2022 17:01;10.07.2022 17:05;246;10.07.2022 17:05;35;09:00;09:00;11:15;09:00;08:10;00:00;00:00;;
44001;0;9VYUBS6YQ6;TG-1;G1W6;9VYUBS6YQ6_G1W6;10:00;07:30;10:00;08:00;10:00;01:00;00:00;46:30;46,50;2;;;;0;;;0;0;Schulstart, verantwortliche Rolle am pädagogischen Tag, Vorbereitung Studienfahrt in der kommenden Woche ;Yoga, Sport, früh schlafen gegangen, mit Menschen über das Erlebte sprechen, keine anderen privaten Termine in dieser Woche wahrgenommen ;Sport erdet und gleicht mich aus, Schlaf hilft immer, sprechen mit Kollegen beruhigt und inspiriert ;Beerdigung eines Kollegen. Dieser ist unerwartet in der vorherigen Woche verstorben;18.09.2022 07:23;18.09.2022 07:27;226;18.09.2022 07:30;41;10:00;07:30;10:00;08:00;10:00;01:00;00:00;;
12750;0;AH435FDA2H;TG-3;G3W1;AH435FDA2H_G3W1;09:30;09:00;08:00;08:30;08:30;01:00;02:00;46:30;46,50;1;;;;0;;;0;0;;Sport, kurze Pausen mit KollegInnen zum privaten Austausch ggf. mit Kaffee;Ich habe das Gefühl, der Stress wurde zwar nicht vollständig abgebaut, aber ein Teil. Er sammelt sich meist bis zu den Ferien an, in denen ich ihn dann besser abbauen kann. ;;04.04.2022 08:59;04.04.2022 09:04;311;04.04.2022 09:04;41;09:30;09:00;08:00;08:30;08:30;01:00;02:00;;
45150;0;AH435FDA2H;TG-3;G3W5;AH435FDA2H_G3W5;09:30;08:45;08:00;07:30;06:45;01:00;05:00;46:30;46,50;1;;;;0;;;0;0;;Sport, Spaziergang, Kochen;Mittelmäßiger bis guter Erfolg ;;25.09.2022 17:39;25.09.2022 17:44;324;25.09.2022 17:45;41;09:30;08:45;08:00;07:30;06:45;01:00;05:00;;
38498;0;MG5U4SWQ7X;TG-2;G2W4;MG5U4SWQ7X_G2W4;09:00;09:00;09:00;09:00;09:00;00:25;01:10;46:35;46,58;1;;;;0;;;0;0;;;;;11.07.2022 10:03;11.07.2022 10:05;106;11.07.2022 10:05;41;09:00;09:00;09:00;09:00;09:00;00:25;01:10;;
5321;0;WD7XAUBZSY;TG-1;G1W1;WD7XAUBZSY_G1W1;08:30;09:20;08:00;08:45;09:50;00:00;02:15;46:40;46,67;0;;;;0;;;0;0;;unterschiedliche Tätigkeiten in ständigem Wechsel. Immer neues Einarbeiten. Kaum eine Tätigkeit kann in Ruhe beendet werden. ;Keine neuen Erkenntnisse. Das ist seit Jahren so, wurde durch Corona noch verschärft. ;ukrainekrise belastet emotional. Sonst Unterstützung durch stabile familiäre Situation ;20.03.2022 13:55;20.03.2022 14:07;735;20.03.2022 14:07;41;08:30;09:20;08:00;08:45;09:50;00:00;02:15;;
47781;0;W2RQLRQKEM;TG-5;G5W5;W2RQLRQKEM_G5W5;03:00;13:00;08:30;09:15;07:00;05:00;01:00;46:45;46,75;1;;;;0;;;0;0;;;;;10.10.2022 08:25;10.10.2022 08:28;181;10.10.2022 08:28;41;03:00;13:00;08:30;09:15;07:00;05:00;01:00;;
25111;0;8GAY2ARAX1;TG-4;G4W2;8GAY2ARAX1_G4W2;07:30;08:30;07:30;06:00;05:00;04:15;08:00;46:45;46,75;1;;;;0;;;0;0;;Versucht, mich nicht zu ärgern.;;;15.05.2022 22:43;15.05.2022 22:51;531;15.05.2022 22:52;41;07:30;08:30;07:30;06:00;05:00;04:15;08:00;;
38542;0;2N36NRL4PM;TG-2;G2W4;2N36NRL4PM_G2W4;09:30;10:00;08:30;10:00;09:00;00:00;00:00;47:00;47,00;1;;;;0;;;0;0;;Sport;Hilfreich, aber nicht ausreichend;Familienalltag mit 4 Kindern ist täglich eine Herausforderung;11.07.2022 15:21;11.07.2022 15:24;175;11.07.2022 15:24;41;09:30;10:00;08:30;10:00;09:00;00:00;00:00;;
20796;0;A5NA278UX7;TG-2;G2W2;A5NA278UX7_G2W2;06:30;08:30;09:30;08:30;10:00;04:00;00:00;47:00;47,00;1;;;;0;;;0;0;;Abarbeiten, Joggen am Samstag, Wandern am Sonntag ;Bedingt, weil die Arbeit im Kopf bleibt.;;01.05.2022 18:04;02.05.2022 08:09;50696;02.05.2022 08:09;41;06:30;08:30;09:30;08:30;10:00;04:00;00:00;;
39631;0;BVEST3S2XM;TG-3;G3W4;BVEST3S2XM_G3W4;09:00;09:00;09:00;10:00;09:00;00:00;01:00;47:00;47,00;2;;;;0;;;0;0;Prüfungen, Schulkonferenz, Netz;;;;17.07.2022 18:54;17.07.2022 18:59;295;17.07.2022 19:00;41;09:00;09:00;09:00;10:00;09:00;00:00;01:00;;
38599;0;TKVPS8PUTD;TG-2;G2W4;TKVPS8PUTD_G2W4;10:00;09:00;09:00;09:00;05:00;02:00;03:00;47:00;47,00;1;;;;0;;;0;0;;;;;11.07.2022 19:24;11.07.2022 19:26;94;11.07.2022 19:26;41;10:00;09:00;09:00;09:00;05:00;02:00;03:00;;
45187;0;K91G9R2X1X;TG-3;G3W5;K91G9R2X1X_G3W5;10:00;09:00;08:00;08:00;08:00;02:00;02:00;47:00;47,00;1;;;;0;;;0;0;;Der Ausgleich erfolgt über die geringere Belastung in den Ferien. Ansonsten muss die anstehende Arbeit dann erledigt werden wenn der Bedarf da ist.;Zum Stressabbau treibe ich Sport und mache Musik. Das ist für mich schon immer sehr hilfreich gewesen. ;Nein ;25.09.2022 20:24;25.09.2022 20:31;399;25.09.2022 20:31;41;10:00;09:00;08:00;08:00;08:00;02:00;02:00;;
5551;0;W2BSCR7BT7;TG-1;G1W1;W2BSCR7BT7_G1W1;08:00;08:00;08:00;08:00;08:00;01:00;06:00;47:00;47,00;1;;;;0;;;0;0;;Kurze Pause, durchatmen, Kaffee;Kurze Auszeit ;;20.03.2022 23:19;20.03.2022 23:22;197;20.03.2022 23:22;41;08:00;08:00;08:00;08:00;08:00;01:00;06:00;;
35092;0;BABGP1WMM9;TG-5;G5W3;BABGP1WMM9_G5W3;07:05;10:00;09:40;05:45;07:20;05:50;01:25;47:05;47,08;0;;;;0;;;0;0;Der Unterricht der Prüfungsklassen fällt aus. Dadurch muss ich weniger Unterricht vorbereiten und halten. Zusätzlich habe ich meinen Unterricht wegen einer Trauerfeier von Freitag 24.06. auf eine Freitag im Juli getauscht.;Ich habe Sport gemacht und musiziert und meine Sorgen mit meinem Ehemann besprochen.;Die Gespräche mit meinem Ehemann helfen mir sehr (psychisch und seelisch und fachlich). Der Sport gibt mir ein besseres Körpergefühl und die Musik lenkt mich ab.;Die Begleitung meiner Kollegin, deren Mutter verstorben und am Freitag (26.06.) beigesetzt wurde, hat mich traurig gemacht und sehr beschäftigt. Ich habe an der Trauerfeuer teilgenommen und viel mit meiner Kollegin gesprochen.;26.06.2022 22:27;26.06.2022 22:40;811;26.06.2022 22:41;41;07:05;10:00;09:40;05:45;07:20;05:50;01:25;;
