"id","code","sex","age","jobscope","gvUser","act_no","activity","other","stress","coping","pc_learn","learn_descr","other_descr","begin_date","begin_time","end_date","end_time","Begin","End","Duration","Handover","n_entry","sickness","cat_1","cat_2","cat_2_en","cat_1_en","n_id"
7781,"LHE84CZ2BF",1,55,92.6,"Teilnahme-Gruppe-2",1,"Unterricht: Eigenen Unterricht halten","",1,6,5,"stress mit erholung ausgleichen","","24.03.2022","07:40","24.03.2022","09:10","24.03.2022 09:23","24.03.2022 09:25",92,"24.03.2022 09:26",115,NA,"pausenbewusstsein und ressourcenschonung","kompetenz","competence","Break awareness and resource conservation",1
7798,"PL3ELN6YCM",0,59,100,"Teilnahme-Gruppe-2",1,"Unterricht: Eigenen Unterricht halten","",1,2,1,"die stunde muss an einer stelle anders konzipiert werden","","24.03.2022","07:35","24.03.2022","09:05","24.03.2022 09:33","24.03.2022 09:35",140,"24.03.2022 09:37",137,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
7893,"L59RQMYZY8",0,38,100,"Teilnahme-Gruppe-2",12,"Fortbildung: formal","Seminar ",0,0,7,"neue methoden","","24.03.2022","08:00","24.03.2022","12:30","24.03.2022 12:55","24.03.2022 12:57",138,"24.03.2022 12:57",54,NA,"lernen neuer arbeitsmethoden","kompetenz","competence","learning new working methods",1
7933,"M8FCGL2RVG",0,54,80,"Teilnahme-Gruppe-2",1,"Unterricht: Eigenen Unterricht halten","",4,2,2,"schüler haben ihre erfahrungen beim erstellen eines virtuellen messestandes vorgestellt. lernerfahrungen mit der verwendeten software.","","24.03.2022","11:30","24.03.2022","13:00","24.03.2022 13:33","24.03.2022 13:36",151,"24.03.2022 13:36",98,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
7947,"WYL358N27Z",0,56,100,"Teilnahme-Gruppe-2",3,"Unterricht: Vor- und Nachbereitung und Leistungsfeststellung","",2,5,5,"verschiedene berechnungen in excel","war positiver Stress ","24.03.2022","06:15","24.03.2022","09:30","24.03.2022 13:56","24.03.2022 14:00",244,"24.03.2022 14:00",139,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
8003,"UPX71XSU9Q",0,48,64,"Teilnahme-Gruppe-2",3,"Unterricht: Vor- und Nachbereitung und Leistungsfeststellung","",0,0,1,"wie man geogebra dateien per link teilt, so dass sus mit ihrem handy direkt die datei öffnen können","","24.03.2022","14:30","24.03.2022","15:00","24.03.2022 15:11","24.03.2022 15:13",121,"24.03.2022 15:13",35,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
8428,"L59RQMYZY8",0,38,100,"Teilnahme-Gruppe-2",12,"Fortbildung: formal","Seminar ",0,0,7,"rechtliche grundlagen","","24.03.2022","13:45","24.03.2022","17:25","24.03.2022 16:06","25.03.2022 11:10",68651,"25.03.2022 11:10",56,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
8123,"CN23A7C1DG",1,48,100,"",8,"Organisation der eigenen Arbeitsumgebung","",0,0,5,"innenleben von meeresgeräten","","24.03.2022","13:10","24.03.2022","13:30","24.03.2022 17:16","24.03.2022 17:17",88,"24.03.2022 17:17",190,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
8134,"YS89WAB2KR",1,25,100,"Teilnahme-Gruppe-2",12,"Fortbildung: formal","",3,4,3,"fachdidaktik: didaktische reduktion","Lange Anfahrt, wenig Schlaf, deutsche Bahn","24.03.2022","09:00","24.03.2022","15:30","24.03.2022 17:25","24.03.2022 17:27",131,"24.03.2022 17:27",15,NA,"festigung von kernkompetenzen","kompetenz","competence","consolidation of core competencies",1
8154,"LU7UAD3NN1",0,57,100,"Teilnahme-Gruppe-2",18,"Mitarbeit in Projekten","",1,7,3,"erfolgreiche teamarbeit","","24.03.2022","17:00","24.03.2022","18:27","24.03.2022 18:26","24.03.2022 18:28",99,"24.03.2022 18:28",110,NA,"positive einstellung zur teamarbeit","kompetenz","competence","positive attitude towards teamwork",1
8183,"USWXHK5SVB",1,54,100,"Teilnahme-Gruppe-2",27,"Interaktion mit dem Schulträger","",7,1,3,"schulträger verletzt eklatant seine pflicht zur beteiligung der schulleitung und das zum wiederholten mal, ist uneinsichtig gegen vorgebrachte argumente und will in zukunft wieder so verfahren.","Konfrontation der Vertreter mit der Nichteinhaltung ihrer Pflichten, ","23.03.2022","08:32","23.03.2022","10:07","24.03.2022 18:37","24.03.2022 18:41",252,"24.03.2022 18:41",54,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
8211,"USWXHK5SVB",1,54,100,"Teilnahme-Gruppe-2",13,"Fortbildung: non-Formal","",2,3,4,"verwaltung kursnotizbuch unter onenote, anlegen von schülerarbeitsbereichen","","24.03.2022","15:51","24.03.2022","17:30","24.03.2022 18:55","24.03.2022 18:56",109,"24.03.2022 18:56",66,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
8245,"FRWEKSY6NE",0,52,100,"",1,"Unterricht: Eigenen Unterricht halten","",4,5,1,"mit humor ist alles einfacher","Heute wurde viel im Unterricht gelacht","24.03.2022","09:45","24.03.2022","12:55","24.03.2022 20:09","24.03.2022 20:10",83,"24.03.2022 20:13",61,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
8284,"6NREWR97X6",0,50,80,"",1,"Unterricht: Eigenen Unterricht halten","",3,4,2,"wie schüler:innen mit abi-aufgaben zurechtkommen","","24.03.2022","11:25","24.03.2022","12:55","24.03.2022 21:05","24.03.2022 21:07",129,"24.03.2022 21:09",25,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
8288,"6NREWR97X6",0,50,80,"",13,"Fortbildung: non-Formal","",0,0,6,"umgang mit schwierigen situationen/ stärkung von ressourcen","","24.03.2022","16:00","24.03.2022","17:00","24.03.2022 21:10","24.03.2022 21:12",147,"24.03.2022 21:12",27,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
8311,"VV7LD859HP",0,60,72,"Teilnahme-Gruppe-2",3,"Unterricht: Vor- und Nachbereitung und Leistungsfeststellung","",0,0,1,"aktualisierung der kenntnisse","","24.03.2022","21:01","24.03.2022","22:26","24.03.2022 22:26","24.03.2022 22:27",83,"24.03.2022 22:27",77,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
8352,"2YT2A449L5",1,59,100,"",22,"Personaleinsatzplanung","",2,5,1,"hohe einsatzbereitschaft im kollegium","kurzfristig mitgeteilte Krankmeldungen erzeugen Zeitdruck und damit Stress","24.03.2022","07:40","24.03.2022","08:40","24.03.2022 22:46","24.03.2022 22:52",329,"24.03.2022 23:32",145,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
8316,"5MSZCYPLGB",0,48,100,"",22,"Personaleinsatzplanung","",2,5,2,"flexibilät ist notwendig","Man will langfristig planen, kann es aber aufgrund von vielen unplanbaren Variablen leider nicht 
","24.03.2022","08:00","24.03.2022","09:00","24.03.2022 22:47","24.03.2022 22:50",134,"24.03.2022 22:50",179,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
8325,"5MSZCYPLGB",0,48,100,"",24,"Prüfungsleitung","",1,7,3,"kollegen zukünftig weniger freiheiten lassen, da manche mit zu viel freiheit überfordert sind.","","24.03.2022","14:00","24.03.2022","15:15","24.03.2022 23:02","24.03.2022 23:04",143,"24.03.2022 23:04",188,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
8327,"5MSZCYPLGB",0,48,100,"",6,"Interaktion mit Kollegen:innen","",2,5,2,"kollegen haben unterschiedliche schwerpunkte, wo sie ihre energie investieren","","24.03.2022","15:30","24.03.2022","16:15","24.03.2022 23:06","24.03.2022 23:09",164,"24.03.2022 23:09",190,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
8357,"2YT2A449L5",1,59,100,"",1,"Unterricht: Eigenen Unterricht halten","",0,0,1,"routine entlastet sehr","","24.03.2022","11:25","24.03.2022","12:55","24.03.2022 23:14","24.03.2022 23:19",265,"24.03.2022 23:32",150,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
8358,"2YT2A449L5",1,59,100,"",3,"Unterricht: Vor- und Nachbereitung und Leistungsfeststellung","",0,0,1,"ohne störung reicht eine halbe stunde vorbereitung für eine unterrichtsdoppelstunde.","","24.03.2022","13:00","24.03.2022","13:30","24.03.2022 23:19","24.03.2022 23:23",218,"24.03.2022 23:32",151,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
8359,"2YT2A449L5",1,59,100,"",5,"Interaktion mit Lernenden außerhalb der Unterrichtszeit","",0,0,1,"gute vorinformation, zuhören ist für beratung wichtig","ukr. jugendliche Flüchtlinge","24.03.2022","13:30","24.03.2022","14:30","24.03.2022 23:24","24.03.2022 23:28",289,"24.03.2022 23:32",152,NA,"gewissenhaftes, sorgfältiges arbeiten","kompetenz","competence","conscientious, careful work",1
8360,"2YT2A449L5",1,59,100,"",22,"Personaleinsatzplanung","",0,0,1,"arbeit im team erhöht effizienz und reduziert fehlerquote","Deputatsplanung","24.03.2022","14:30","24.03.2022","16:00","24.03.2022 23:29","24.03.2022 23:31",148,"24.03.2022 23:32",153,NA,"positive einstellung zur teamarbeit","kompetenz","competence","positive attitude towards teamwork",2
8360,"2YT2A449L5",1,59,100,"",22,"Personaleinsatzplanung","",0,0,1,"arbeit im team erhöht effizienz und reduziert fehlerquote","Deputatsplanung","24.03.2022","14:30","24.03.2022","16:00","24.03.2022 23:29","24.03.2022 23:31",148,"24.03.2022 23:32",153,NA,"effektivität auf teamebene","performanz","performance","effectiveness at team level",2
8825,"2YT2A449L5",1,59,100,"",3,"Unterricht: Vor- und Nachbereitung und Leistungsfeststellung","",0,0,1,"digitale medien unterstützen eine effektiven vorbereitung","","24.03.2022","15:00","24.03.2022","15:30","24.03.2022 23:49","24.03.2022 23:56",446,"25.03.2022 23:18",159,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
17769,"LYNEBGPW2C",1,43,100,"Teilnahme-Gruppe-1",18,"Mitarbeit in Projekten","",1,7,1,"umgang mit google-synchronisation","","24.04.2022","09:30","24.04.2022","10:48","24.04.2022 10:47","24.04.2022 10:48",58,"24.04.2022 10:48",190,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
17785,"K1C2LNLSTU",0,30,100,"",3,"Unterricht: Vor- und Nachbereitung und Leistungsfeststellung","",1,7,1,"vor den ferien bereits to dos für nach den ferien notieren, vereinfacht den einstieg nach den ferien - weniger organisation notwendig","Kein Stress da noch entspannt vom Urlaub","24.04.2022","12:00","24.04.2022","12:30","24.04.2022 13:48","24.04.2022 13:53",244,"24.04.2022 14:02",109,NA,"bewusstsein der bedeutung von gewissenhaftem, sorgfältigen arbeiten","kompetenz","competence","awareness of the importance of conscientious, careful work",1
17787,"K1C2LNLSTU",0,30,100,"",13,"Fortbildung: non-Formal","",1,7,5,"nach den ferien hat man wieder energie und lust kreativ zu sein / sich selbst wissen anzueignen / eigenen unterricht zu reflektieren zu verbessern","","24.04.2022","13:00","24.04.2022","14:00","24.04.2022 13:53","24.04.2022 13:56",183,"24.04.2022 14:02",111,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
17837,"Y5HC8989YW",1,52,100,"Teilnahme-Gruppe-1",3,"Unterricht: Vor- und Nachbereitung und Leistungsfeststellung","",3,1,2,"struktur im vergleich zu vergangenem jahr verbessert.","Verfeinerung, Komplettierung der Raumänderungen Abi sowie Kommunikatin an Schüler und Lehrer.","24.04.2022","17:55","24.04.2022","19:03","24.04.2022 17:55","24.04.2022 19:06",4263,"24.04.2022 19:06",186,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
28586,"R8HDA67EAD",0,30,100,"",1,"Unterricht: Eigenen Unterricht halten","",3,4,4,"umgang mit störungen","","24.05.2022","09:45","24.05.2022","11:20","24.05.2022 13:31","24.05.2022 13:31",45,"24.05.2022 13:32",55,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
28611,"LYNEBGPW2C",1,43,100,"Teilnahme-Gruppe-1",3,"Unterricht: Vor- und Nachbereitung und Leistungsfeststellung","",0,0,4,"fachwissen","","24.05.2022","13:23","24.05.2022","15:15","24.05.2022 15:15","24.05.2022 15:15",39,"24.05.2022 15:15",195,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
28654,"BNQPL2Y1Q5",1,39,100,"Teilnahme-Gruppe-1",26,"Schülerangelegenheiten","",6,3,2,"umgang mit schwierigen eltern","","24.05.2022","08:00","24.05.2022","15:00","24.05.2022 19:27","24.05.2022 19:28",83,"24.05.2022 19:28",43,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
28672,"LYNEBGPW2C",1,43,100,"Teilnahme-Gruppe-1",13,"Fortbildung: non-Formal","",0,0,5,"fachliteratur, fachl. erkenntnisse","","24.05.2022","18:32","24.05.2022","19:36","24.05.2022 19:36","24.05.2022 19:36",35,"24.05.2022 19:37",197,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
28675,"NHF5SZCSQB",0,39,36,"Teilnahme-Gruppe-1",19,"Prüfungsbezogene Tätigkeiten","",2,1,1,"ich empfinde diese app als stressreich","Uhrzeiten schnell scrollen","24.05.2022","13:00","24.05.2022","13:18","24.05.2022 19:38","24.05.2022 19:40",122,"24.05.2022 19:40",32,NA,"fähigkeit zur selbstreflexion","kompetenz","competence","ability to self-reflect",1
28717,"HE8UMUSBPK",0,54,100,"",12,"Fortbildung: formal","",0,0,5,"faktoren wirksamen unterricht","","24.05.2022","08:30","24.05.2022","13:30","24.05.2022 20:28","24.05.2022 20:30",107,"24.05.2022 20:33",95,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
28744,"W7ZU5CNMV4",0,59,49,"Teilnahme-Gruppe-1",1,"Unterricht: Eigenen Unterricht halten","",3,4,2,"ka-vorbereitung: bei 1/4 der sus war es schrecklich. ich habe 2 mal angefangen zu ""weinen"". ich habe nicht böse gemeint, aber ich war verzweifelt. und das hat mir eine schülerin sehr übel genommen. ich solle es ihr lieber erklären.","Ich bin mir noch nicht sicher, ob ich tatsächlich in Zukunft so tun soll, dass es ganz normal man etwas nach 5-maligem Sagen (erklären kann ich es eigentlich gar nicht nennen) immer noch nicht weiß. ","24.05.2022","07:35","24.05.2022","09:05","24.05.2022 20:54","24.05.2022 21:05",686,"24.05.2022 21:05",121,NA,"fähigkeit zur selbstreflexion","kompetenz","competence","ability to self-reflect",1
28752,"W7ZU5CNMV4",0,59,49,"Teilnahme-Gruppe-1",5,"Interaktion mit Lernenden außerhalb der Unterrichtszeit","",3,2,2,"gut, dass ich freundlich geblieben bin. eine runde um den block hilft auch schüler.","Eine der Schülerinnen wollte keinesfalls am Laborputz teilnehmen. (Aber für mich war es auch keine Option alleine zu Putzen.)","24.05.2022","13:20","24.05.2022","13:30","24.05.2022 21:19","24.05.2022 21:23",203,"24.05.2022 21:23",128,NA,"fähigkeit zur selbstreflexion","kompetenz","competence","ability to self-reflect",1
28777,"6UKEB2GSQS",0,50,64.83,"Teilnahme-Gruppe-1",6,"Interaktion mit Kollegen:innen","",0,0,4,"kolleginnen einschätzen","","24.05.2022","14:30","24.05.2022","15:30","24.05.2022 21:45","24.05.2022 21:46",84,"24.05.2022 21:46",81,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
34315,"KN6T4YP9SB",0,31,87.5,"Teilnahme-Gruppe-5",6,"Interaktion mit Kollegen:innen","",1,6,5,"sensibilität mit schülersituationen","","23.06.2022","12:50","23.06.2022","13:20","24.06.2022 06:17","24.06.2022 06:18",60,"24.06.2022 06:18",233,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
34323,"Y6A8B7PQUP",1,54,104,"",28,"Interaktion mit Externen","Firmenbezeichnung im Haus",4,4,2,"umgang mit firmenvertretern","Alle Organisation des Besuches alleine gemacht.","24.06.2022","09:23","24.06.2022","11:41","24.06.2022 07:41","24.06.2022 07:43",95,"24.06.2022 07:43",40,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
34324,"WX1MQU6WHE",0,48,46,"Teilnahme-Gruppe-5",19,"Prüfungsbezogene Tätigkeiten","",7,2,2,"welche duden in der prüfung zugelassen sind","Nervosität und ungenaue Vorgaben zur Prüfung ","24.06.2022","07:00","24.06.2022","08:16","24.06.2022 08:15","24.06.2022 08:17",106,"24.06.2022 08:17",139,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
34352,"MZF2L91PWU",0,54,51,"Teilnahme-Gruppe-5",1,"Unterricht: Eigenen Unterricht halten","",0,0,1,"projektarbeit der schüler läuft gut, recht entspannend für lehrkraft","","22.06.2022","09:40","22.06.2022","11:30","24.06.2022 10:04","24.06.2022 10:05",105,"24.06.2022 10:05",45,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
34354,"MZF2L91PWU",0,54,51,"Teilnahme-Gruppe-5",3,"Unterricht: Vor- und Nachbereitung und Leistungsfeststellung","",2,4,1,"korrigieren im stützpunkt einerseits nett (andere arbeiten ja auch), aber ablenkungsrisiko groß, gefahr erlegen","Zeitdruck groß, Rückgabe am nächsten Tag Pflicht ","22.06.2022","13:30","22.06.2022","15:35","24.06.2022 10:07","24.06.2022 10:10",182,"24.06.2022 10:10",47,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
34365,"MZF2L91PWU",0,54,51,"Teilnahme-Gruppe-5",3,"Unterricht: Vor- und Nachbereitung und Leistungsfeststellung","",6,6,1,"nach theaterbesuch noch korrigieren müssen... weder lust noch power vh","Hatte in Ferien prokrastiniert ","22.06.2022","22:30","22.06.2022","23:30","24.06.2022 10:23","24.06.2022 10:25",135,"24.06.2022 10:25",55,NA,"emotionale erschöpfung","kompetenz","competence","emotional exhaustion",1
34442,"8MYLMCRC15",0,58,100,"Teilnahme-Gruppe-5",1,"Unterricht: Eigenen Unterricht halten","",1,6,1,"sus unterrichten macht mir freude","","24.06.2022","07:15","24.06.2022","11:00","24.06.2022 14:24","24.06.2022 14:26",97,"24.06.2022 14:26",77,NA,"jobzufriedenheit","kompetenz","competence","job satisfaction",1
34471,"9M6XS2BDNU",1,61,100,"Teilnahme-Gruppe-5",12,"Fortbildung: formal","",0,0,3,"neue schularten im übergangssystem und auswirkungen auf die seminarausbildung","","24.06.2022","15:00","24.06.2022","16:20","24.06.2022 16:29","24.06.2022 16:31",141,"24.06.2022 16:31",84,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
34518,"Q6ZB96F44B",0,56,80,"Teilnahme-Gruppe-5",6,"Interaktion mit Kollegen:innen","",3,7,5,"neue ideen für unterricht","","24.06.2022","13:30","24.06.2022","14:15","24.06.2022 18:15","24.06.2022 18:17",113,"24.06.2022 18:17",123,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
34519,"GZEQ2ZUZCY",1,57,100,"Teilnahme-Gruppe-5",16,"Mitarbeit in Gremien und dauerhaften Teams","",2,6,2,"stressabbau durch gelungene kommunikation untereinander","","24.06.2022","16:25","24.06.2022","17:45","24.06.2022 18:25","24.06.2022 18:26",82,"24.06.2022 18:26",95,NA,"positive einstellung zur teamarbeit","kompetenz","competence","positive attitude towards teamwork",1
34550,"NZL9RBGLRZ",0,39,54,"Teilnahme-Gruppe-5",6,"Interaktion mit Kollegen:innen","",1,7,6,"einzelne schüler verstehen","","24.06.2022","07:10","24.06.2022","07:20","24.06.2022 20:39","24.06.2022 20:40",85,"24.06.2022 20:40",100,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
34552,"Q6ZB96F44B",0,56,80,"Teilnahme-Gruppe-5",19,"Prüfungsbezogene Tätigkeiten","",4,5,2,"ideen zur verbesserung der prüfungsaufgaben","zu wenig Zeit für meine Kinder","24.06.2022","19:14","24.06.2022","20:42","24.06.2022 20:41","24.06.2022 20:43",118,"24.06.2022 20:43",127,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
40659,"595SEA9ME4",1,64,80,"Teilnahme-Gruppe-4",12,"Fortbildung: formal","",3,4,2,"rahmenbedingungen - hier institutionelle - können sehr anstrengen.","Als kirchlicher Religionslehrer bin ich im Dilemma zwischen Botschaft und institutionellen Versagen und leide - auch persönlich. ","23.07.2022","16:00","23.07.2022","17:00","24.07.2022 11:52","24.07.2022 11:57",293,"24.07.2022 11:57",147,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
40689,"RMYF9RBG8Z",0,28,100,"",8,"Organisation der eigenen Arbeitsumgebung","",0,0,2,"ordnung ist das halbe leben. nicht zu viel aufheben, da alles auch digital vorhanden ist.","","24.07.2022","15:00","24.07.2022","17:00","24.07.2022 18:03","24.07.2022 18:04",60,"24.07.2022 18:04",46,NA,"bewusstsein der bedeutung von gewissenhaftem, sorgfältigen arbeiten","kompetenz","competence","awareness of the importance of conscientious, careful work",1
40701,"AKVDTKU1U6",0,55,100,"Teilnahme-Gruppe-4",3,"Unterricht: Vor- und Nachbereitung und Leistungsfeststellung","",1,6,2,"fachlich","","24.07.2022","16:00","23.07.2022","19:25","24.07.2022 19:27","24.07.2022 19:28",71,"24.07.2022 19:28",136,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
40713,"TW1CXEFBK5",0,56,73.5,"Teilnahme-Gruppe-4",4,"Tätigkeiten als Klassenlehrer:in außerhalb der Unterrichtszeit","",2,6,3,"regelmäßiger austausch mit kolleg:innen und schulleitung ist enorm wichtig","","19.07.2022","13:45","19.07.2022","15:15","24.07.2022 20:05","24.07.2022 20:07",113,"24.07.2022 20:07",111,NA,"positive einstellung zur teamarbeit","kompetenz","competence","positive attitude towards teamwork",1
40721,"TW1CXEFBK5",0,56,73.5,"Teilnahme-Gruppe-4",1,"Unterricht: Eigenen Unterricht halten","",0,0,4,"dass schülerinnen stärken haben, die man im schulalltag oft bicht erkennen kann","","22.07.2022","09:40","22.07.2022","11:10","24.07.2022 20:15","24.07.2022 20:17",112,"24.07.2022 20:17",119,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
40741,"2NX43H22UA",0,29,99,"Teilnahme-Gruppe-4",6,"Interaktion mit Kollegen:innen","",7,3,1,"vorbereitungen für abschlussfeier der berufsschulklassen, stressig, weil schlecht organisiert.","","21.07.2022","16:11","21.07.2022","17:00","24.07.2022 22:11","24.07.2022 22:13",101,"24.07.2022 22:13",137,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
8363,"A47LWTD2PG",0,46,100,"Teilnahme-Gruppe-2",12,"Fortbildung: formal","",3,6,5,"(schwierige) beratungsgespräche im schulalltag meistern, grenzen, kooperationen und unterstützungssysteme kennenlernen","","23.03.2022","09:00","23.03.2022","17:15","25.03.2022 00:20","25.03.2022 00:23",178,"25.03.2022 00:24",2,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
8369,"FS799TLF7C",0,34,88,"",8,"Organisation der eigenen Arbeitsumgebung","",3,1,5,"weiterentwicklung im know-how über software, die zum unterrichten nützlich ist","","24.03.2022","14:30","24.03.2022","15:45","25.03.2022 06:34","25.03.2022 06:38",252,"25.03.2022 06:38",15,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
8371,"FS799TLF7C",0,34,88,"",4,"Tätigkeiten als Klassenlehrer:in außerhalb der Unterrichtszeit","",4,1,2,"schüler haben so hohe fehlzeiten, brauchen dadurch viel mehr unterstützung im unterricht! attestauflage bei vielen schülern, daher soviel mehr individuelle förderung notwendig","Hohe Fehlzeiten und die damit verbundenen Problemgespräche mit Schülern und Lehrern nehmen soviel Zeit in Anspruch und doch hat es keine Konsequenz für Schüler! ","23.03.2022","15:15","23.03.2022","16:15","25.03.2022 06:39","25.03.2022 06:48",577,"25.03.2022 06:48",16,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
8373,"FS799TLF7C",0,34,88,"",2,"Unterricht: Vertretung halten","",7,6,1,"zusatzunterricht-spontan-ist oft nicht qualitativ hochwertig, sondern eher eine belastung für sus und vertretungslehrer! ich habe gelernt, dass man sich aber jeden tag darauf einstellen muss und immer was zusätzliches auf lager haben muss!","Planungsfähigkeit wird eingeschränkt, weil man zu vielen Stunden eingesetzt werden kann! ein Tag mit 6-8 Unterrichtsstunden ist genug. wenn aber zusätzlich vertreten werden muss, kann man abends weder vor-noch nacharbeiten, weil man zu erschöpft ist! ","26.03.2022","09:10","26.03.2022","10:40","25.03.2022 06:48","25.03.2022 07:07",1097,"25.03.2022 07:08",17,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
11466,"FS799TLF7C",0,34,88,"",2,"Unterricht: Vertretung halten","",4,2,3,"zeit für ausgleich schaffen, sonst ist man den sus gegenüber nicht fair und objektiv! und diese können nichts dagür","Zuviele kranke Lehrer, deren Stu den nicht ausfallen dürfen und vertreten werden müssen","21.03.2022","13:20","31.03.2022","14:50","25.03.2022 08:30","31.03.2022 14:48",537472,"31.03.2022 14:48",19,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
8381,"4NL31RQU1R",1,40,100,"Teilnahme-Gruppe-2",6,"Interaktion mit Kollegen:innen","",0,0,7,"netzwerkarbeit ist wichtig","","25.03.2022","10:00","25.03.2022","10:55","25.03.2022 09:48","25.03.2022 09:49",60,"25.03.2022 09:49",69,NA,"positive einstellung zur teamarbeit","kompetenz","competence","positive attitude towards teamwork",1
8511,"LHE84CZ2BF",1,55,92.6,"Teilnahme-Gruppe-2",1,"Unterricht: Eigenen Unterricht halten","",3,5,2,"es gibt lebhafte, lebendige gruppen und stille, eher gemütliche gruppen.","","25.03.2022","09:30","25.03.2022","11:00","25.03.2022 11:45","25.03.2022 11:48",182,"25.03.2022 13:20",125,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
8527,"CUCHMYSY3N",1,36,88,"Teilnahme-Gruppe-2",1,"Unterricht: Eigenen Unterricht halten","",3,2,2,"neue perspektiven","belastendes Thema ","25.03.2022","08:00","25.03.2022","09:31","25.03.2022 13:30","25.03.2022 13:31",51,"25.03.2022 13:31",24,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
8533,"CUCHMYSY3N",1,36,88,"Teilnahme-Gruppe-2",16,"Mitarbeit in Gremien und dauerhaften Teams","",0,0,7,"neue fähigkeiten","","24.03.2022","17:50","24.03.2022","19:54","25.03.2022 13:35","25.03.2022 13:36",72,"25.03.2022 13:36",28,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
8610,"VV7LD859HP",0,60,72,"Teilnahme-Gruppe-2",6,"Interaktion mit Kollegen:innen","",1,1,1,"beim gespräch mit einem kollegen bezüglich der maßnahmen , die wir treffen, wegen respektlosen moodle nachrichten könnte ich mehr über seine situation erfahren.","Es ist anstrengend in den Pausen noch zusätzlich Schülergespräche vorzubereiten, gleichzeitig Pausenaufsicht durchzuführen und selbst keine Pause zu haben.","25.03.2022","10:25","25.03.2022","10:45","25.03.2022 14:56","25.03.2022 15:03",405,"25.03.2022 15:03",80,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
8667,"M8FCGL2RVG",0,54,80,"Teilnahme-Gruppe-2",18,"Mitarbeit in Projekten","",1,2,2,"neuer wissenserwerb","","25.03.2022","08:00","25.03.2022","10:15","25.03.2022 16:14","25.03.2022 16:17",173,"25.03.2022 16:17",101,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
8672,"M8FCGL2RVG",0,54,80,"Teilnahme-Gruppe-2",18,"Mitarbeit in Projekten","",1,1,2,"nextcloud kennengelernt und eingesetzt","","25.03.2022","10:30","25.03.2022","12:15","25.03.2022 16:18","25.03.2022 16:20",95,"25.03.2022 16:20",103,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
